source,uid,category,bucket,download_ok,name,ok_load,watertight,body_count,orig_extents_mm,min_width_raw_mm,suggested_scale,min_width_scaled_mm,max_extent_scaled_mm,thin_axis_scaled_mm,verdict,reason,error,local_path
objaverse,7c857da3b3b34f908b678040b0bbcd26,beer_can,kitchen_containers,True,,,,,,,,,,,reject,,skipped: 33MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-067/7c857da3b3b34f908b678040b0bbcd26.glb
objaverse,434f6bbbf54a4a7482ba0afea619861d,beer_can,kitchen_containers,True,beer_can/434f6bbb,True,False,524,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-133/434f6bbbf54a4a7482ba0afea619861d.glb
objaverse,c659eb6b84b548ab8b90f5fef0d278fd,can,kitchen_containers,True,can/c659eb6b,True,False,190,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-002/c659eb6b84b548ab8b90f5fef0d278fd.glb
objaverse,c3b08e6c355544808c8f34de3a4bfe35,can,kitchen_containers,True,can/c3b08e6c,True,False,29,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-003/c3b08e6c355544808c8f34de3a4bfe35.glb
objaverse,a0a1eaf4185c440c816bc085f1af4bfb,can,kitchen_containers,True,can/a0a1eaf4,True,False,3,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-069/a0a1eaf4185c440c816bc085f1af4bfb.glb
objaverse,d1d8a64dbaf647589993ed2886c0c806,canister,kitchen_containers,True,canister/d1d8a64d,True,False,17,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-149/d1d8a64dbaf647589993ed2886c0c806.glb
objaverse,c087746c86aa4073ba7e9389eab4296d,canister,kitchen_containers,True,canister/c087746c,True,False,6,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-080/c087746c86aa4073ba7e9389eab4296d.glb
objaverse,f184d645df9f428b9fe8aa8e74262b4f,canister,kitchen_containers,True,canister/f184d645,True,False,3,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-125/f184d645df9f428b9fe8aa8e74262b4f.glb
objaverse,4f647aa45b9441dea2f79970959d8137,gelatin,kitchen_containers,True,gelatin/4f647aa4,True,False,28,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-034/4f647aa45b9441dea2f79970959d8137.glb
objaverse,f9ec1e8cce62458db5c89c6d1825a307,gelatin,kitchen_containers,True,gelatin/f9ec1e8c,True,False,18,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-071/f9ec1e8cce62458db5c89c6d1825a307.glb
objaverse,63c9391726d54b5e8c0e9e87d640dcd1,gelatin,kitchen_containers,True,gelatin/63c93917,True,False,32,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-102/63c9391726d54b5e8c0e9e87d640dcd1.glb
objaverse,55cc412dbb68416980a9adc7b92eb3bb,soap,bath_personal,True,soap/55cc412d,True,False,5299,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-047/55cc412dbb68416980a9adc7b92eb3bb.glb
objaverse,72b88f8a8a4f4832b90381c9a19f5a1b,soap,bath_personal,True,,,,,,,,,,,reject,,skipped: 57MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-075/72b88f8a8a4f4832b90381c9a19f5a1b.glb
objaverse,cd113bc83baa479ab96cd83c304bfc08,soap,bath_personal,True,soap/cd113bc8,True,False,569,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-126/cd113bc83baa479ab96cd83c304bfc08.glb
objaverse,9db9943054454fa19fcb2ed29cf26a68,toothpaste,bath_personal,True,toothpaste/9db99430,True,False,33,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-149/9db9943054454fa19fcb2ed29cf26a68.glb
objaverse,3a77c506eaea4e08a10f1d288d2ce45d,toothpaste,bath_personal,True,toothpaste/3a77c506,True,False,13,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-083/3a77c506eaea4e08a10f1d288d2ce45d.glb
objaverse,16f957c7a1d54858956b5ce167c71129,toothpaste,bath_personal,True,toothpaste/16f957c7,True,False,485,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-013/16f957c7a1d54858956b5ce167c71129.glb
objaverse,32a6534055564cfb8e2609e4ad6dd856,sponge,bath_personal,True,sponge/32a65340,True,False,1271,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-128/32a6534055564cfb8e2609e4ad6dd856.glb
objaverse,4babe027b3aa43a09dffdfb8da19260f,sponge,bath_personal,True,sponge/4babe027,True,False,74,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-082/4babe027b3aa43a09dffdfb8da19260f.glb
objaverse,498e3b44938e4ab692fdc6c3b5112b1e,sponge,bath_personal,True,sponge/498e3b44,True,False,103,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-097/498e3b44938e4ab692fdc6c3b5112b1e.glb
objaverse,d2153a9ed0d64c15911db2f53f1772bc,shampoo,bath_personal,True,shampoo/d2153a9e,True,False,41,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-143/d2153a9ed0d64c15911db2f53f1772bc.glb
objaverse,2674f1f26f12465dad6a802cda49289e,shampoo,bath_personal,True,shampoo/2674f1f2,True,False,7,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-094/2674f1f26f12465dad6a802cda49289e.glb
objaverse,0ed30c2278d941f9b04d2ddc51f35bed,shampoo,bath_personal,True,shampoo/0ed30c22,True,False,22,,,,,,,reject,,ModuleNotFoundError: No module named 'networkx',/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-076/0ed30c2278d941f9b04d2ddc51f35bed.glb
metafood3d,metafood3d/Almond(bowl)/almond_1,almond,metafood3d_real_scan,True,metafood3d/Almond(bowl)/almond_1,True,False,3151,,,,,,,reject,,TimeoutError: load+analyze exceeded 60s,/nobackup/proj/disk/softenable-codesign26/personal/yifeid/object_expansion_sources/metafood3d/3D_Mesh/Almond(bowl)/almond_1/Almond_1.obj
metafood3d,metafood3d/Almond(bowl)/almond_3,almond,metafood3d_real_scan,True,metafood3d/Almond(bowl)/almond_3,True,False,136,"[125.5, 125.6, 69.2]",,,,,,reject,,TimeoutError: load+analyze exceeded 60s,/nobackup/proj/disk/softenable-codesign26/personal/yifeid/object_expansion_sources/metafood3d/3D_Mesh/Almond(bowl)/almond_3/almond_3.obj
metafood3d,metafood3d/Almonds/almond_1,almonds,metafood3d_real_scan,True,metafood3d/Almonds/almond_1,True,False,64,"[63.2, 42.9, 18.6]",10.64,1.7408,18.5,110.0,18.6,reject,height/thin-axis 18.6mm < 20mm floor (hard cutoff),,/nobackup/proj/disk/softenable-codesign26/personal/yifeid/object_expansion_sources/metafood3d/3D_Mesh/Almonds/almond_1/almond_1.obj
metafood3d,metafood3d/Almonds/almond_2,almonds,metafood3d_real_scan,True,metafood3d/Almonds/almond_2,True,False,10,"[15.6, 19.6, 6.9]",,,,,,reject,,TimeoutError: load+analyze exceeded 60s,/nobackup/proj/disk/softenable-codesign26/personal/yifeid/object_expansion_sources/metafood3d/3D_Mesh/Almonds/almond_2/Almond_2.obj
objaverse,1486d72b4fba43acb829b5064cd4723e,wineglass,thin_shell_hollow,True,wineglass/1486d72b,True,False,4,"[84986.2, 162801.0, 84986.2]",84791.1,0.0005,40.0,76.8,40.1,accept,"min-width 40.0mm, max-extent 76.8mm, thin-axis 40.1mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-041/1486d72b4fba43acb829b5064cd4723e.glb
objaverse,084edab3deea4ed7a447b5a7bae72590,wineglass,thin_shell_hollow,True,wineglass/084edab3,True,False,81,"[151489.0, 278470.2, 151380.0]",140675.77,0.0003,40.0,79.2,42.8,accept,"min-width 40.0mm, max-extent 79.2mm, thin-axis 42.8mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-023/084edab3deea4ed7a447b5a7bae72590.glb
objaverse,36488daba956473086ea068102da7ea2,wineglass,thin_shell_hollow,True,wineglass/36488dab,True,False,6,"[1161.2, 2933.2, 1161.2]",1138.87,0.0351,40.0,103.0,40.7,accept,"min-width 40.0mm, max-extent 103.0mm, thin-axis 40.7mm at scale 0.035",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-087/36488daba956473086ea068102da7ea2.glb
objaverse,435077bef9dd48d6a5cee72dd1f4a4ef,mug,thin_shell_hollow,True,mug/435077be,True,False,101,"[2000.0, 1929.2, 1382.9]",1278.12,0.0313,40.0,62.6,43.2,accept,"min-width 40.0mm, max-extent 62.6mm, thin-axis 43.2mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-014/435077bef9dd48d6a5cee72dd1f4a4ef.glb
objaverse,95fe6a8daebb4ea5846ace8c0806d108,mug,thin_shell_hollow,True,mug/95fe6a8d,True,False,28,"[11326.6, 16300.0, 6985.9]",6761.48,0.0059,40.0,96.4,41.5,accept,"min-width 40.0mm, max-extent 96.4mm, thin-axis 41.5mm at scale 0.006",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-058/95fe6a8daebb4ea5846ace8c0806d108.glb
objaverse,721c70b175674aad93d742ff8812b512,mug,thin_shell_hollow,True,mug/721c70b1,True,False,3,"[38079.6, 31818.4, 28018.6]",,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-093/721c70b175674aad93d742ff8812b512.glb
objaverse,b4e5f0e6367e442c995eb1e241e61f74,mug,thin_shell_hollow,True,mug/b4e5f0e6,True,False,10,"[9330.4, 9491.4, 10488.3]",7999.48,0.005,40.0,52.4,40.1,accept,"min-width 40.0mm, max-extent 52.4mm, thin-axis 40.1mm at scale 0.005",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-051/b4e5f0e6367e442c995eb1e241e61f74.glb
objaverse,f54383fd0700414589b0ad689fa65254,cup,thin_shell_hollow,True,cup/f54383fd,True,False,8,"[100.0, 100.0, 100.0]",99.89,0.4004,40.0,40.0,40.0,accept,"min-width 40.0mm, max-extent 40.0mm, thin-axis 40.0mm at scale 0.400",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-026/f54383fd0700414589b0ad689fa65254.glb
objaverse,b22f932e42e9467dbb6784c979b6dfe1,cup,thin_shell_hollow,True,cup/b22f932e,True,False,11,"[1686.2, 4299.7, 1686.2]",1686.0,0.0237,40.0,102.0,40.0,accept,"min-width 40.0mm, max-extent 102.0mm, thin-axis 40.0mm at scale 0.024",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-009/b22f932e42e9467dbb6784c979b6dfe1.glb
objaverse,848e8db6ec734f06ac3920b58905b176,cup,thin_shell_hollow,True,cup/848e8db6,True,False,333,"[2097.6, 3107.6, 2000.0]",1983.11,0.0202,40.0,62.7,40.3,accept,"min-width 40.0mm, max-extent 62.7mm, thin-axis 40.3mm at scale 0.020",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-158/848e8db6ec734f06ac3920b58905b176.glb
objaverse,4f3edd9bf5fb4b6ab11433cbd9e19c74,cup,thin_shell_hollow,True,cup/4f3edd9b,True,False,6,"[6517.6, 5283.8, 4793.5]",4618.16,0.0087,40.0,56.5,41.4,accept,"min-width 40.0mm, max-extent 56.5mm, thin-axis 41.4mm at scale 0.009",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-055/4f3edd9bf5fb4b6ab11433cbd9e19c74.glb
objaverse,404abcc8b80349e0b6971b73ed360fd7,teapot,thin_shell_hollow,True,teapot/404abcc8,True,False,4022,"[1543.9, 1311.3, 1428.7]",1311.26,0.0305,40.0,47.1,40.4,accept,"min-width 40.0mm, max-extent 47.1mm, thin-axis 40.4mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-108/404abcc8b80349e0b6971b73ed360fd7.glb
objaverse,b6cbfcecbb044cd38b9f6f2c36b6d866,teapot,thin_shell_hollow,True,teapot/b6cbfcec,True,False,141,"[1989.6, 1311.3, 2297.2]",1311.26,0.0305,40.0,70.1,44.0,accept,"min-width 40.0mm, max-extent 70.1mm, thin-axis 44.0mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-149/b6cbfcecbb044cd38b9f6f2c36b6d866.glb
objaverse,b46398a573f44d07b5ea2c5a92042399,teapot,thin_shell_hollow,True,teapot/b46398a5,True,False,2233,"[1698.1, 1311.3, 1698.1]",1311.26,0.0305,40.0,51.8,41.2,accept,"min-width 40.0mm, max-extent 51.8mm, thin-axis 41.2mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-153/b46398a573f44d07b5ea2c5a92042399.glb
objaverse,c3b6975ec55a46bfbe7bde74bd830cee,teapot,thin_shell_hollow,True,teapot/c3b6975e,True,False,2438,"[1698.1, 1311.3, 1698.1]",1311.26,0.0305,40.0,51.8,41.2,accept,"min-width 40.0mm, max-extent 51.8mm, thin-axis 41.2mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-141/c3b6975ec55a46bfbe7bde74bd830cee.glb
objaverse,c27e4be8cd0e4146bf7c2884615cf5e3,bowl,thin_shell_hollow,True,bowl/c27e4be8,True,False,12,"[222.2, 98.2, 219.3]",95.78,0.4176,40.0,92.8,40.3,accept,"min-width 40.0mm, max-extent 92.8mm, thin-axis 40.3mm at scale 0.418",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-040/c27e4be8cd0e4146bf7c2884615cf5e3.glb
objaverse,15b103f822ef4d92a386e95746a9aebe,bowl,thin_shell_hollow,True,bowl/15b103f8,True,False,125,"[7519.7, 3433.0, 7848.2]",3423.71,0.0117,40.0,91.7,42.4,accept,"min-width 40.0mm, max-extent 91.7mm, thin-axis 42.4mm at scale 0.012",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-071/15b103f822ef4d92a386e95746a9aebe.glb
objaverse,6c558fa5319945f2a40a240c83bafaa7,bowl,thin_shell_hollow,True,bowl/6c558fa5,True,False,8674,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-015/6c558fa5319945f2a40a240c83bafaa7.glb
objaverse,159c37f74abc4d5e856d505e315c7765,bowl,thin_shell_hollow,True,,,,,,,,,,,reject,,skipped: 99MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-142/159c37f74abc4d5e856d505e315c7765.glb
objaverse,0db01abe3f89440393d3454e16b61f7f,vase,tall_narrow,True,vase/0db01abe,True,False,18629,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-001/0db01abe3f89440393d3454e16b61f7f.glb
objaverse,3b3dc074ec614209a255dd2f7b84f145,vase,tall_narrow,True,vase/3b3dc074,True,False,9,"[75035.5, 35063.7, 80000.0]",34999.63,0.0011,40.0,91.4,40.0,accept,"min-width 40.0mm, max-extent 91.4mm, thin-axis 40.0mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-040/3b3dc074ec614209a255dd2f7b84f145.glb
objaverse,56281ca6acfc4eeaa4af6e9649c7ab94,vase,tall_narrow,True,,,,,,,,,,,reject,,skipped: 41MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-022/56281ca6acfc4eeaa4af6e9649c7ab94.glb
objaverse,7f25d5367b464d3283724d7fb3905eef,vase,tall_narrow,True,vase/7f25d536,True,True,1,"[449822.4, 791801.2, 449822.4]",449674.86,0.0001,40.0,70.4,40.0,accept,"min-width 40.0mm, max-extent 70.4mm, thin-axis 40.0mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-120/7f25d5367b464d3283724d7fb3905eef.glb
objaverse,e95a6f1226f44ecfa761b3ffabdde9a9,flowerpot,thin_shell_hollow,True,flowerpot/e95a6f12,True,True,1,"[207042.5, 163889.1, 207042.5]",163889.06,0.0002,40.0,50.5,40.0,accept,"min-width 40.0mm, max-extent 50.5mm, thin-axis 40.0mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-131/e95a6f1226f44ecfa761b3ffabdde9a9.glb
objaverse,41b7c648fc0046af987f394ca92120fb,flowerpot,thin_shell_hollow,True,flowerpot/41b7c648,True,False,214,"[2500.0, 197.4, 2500.0]",197.36,0.0912,18.0,228.0,18.1,reject,height/thin-axis 18.1mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-077/41b7c648fc0046af987f394ca92120fb.glb
objaverse,cf8826a16c50499bbf8777dfe218e3db,flowerpot,thin_shell_hollow,True,flowerpot/cf8826a1,True,False,52,"[2860.9, 0.0, 2860.9]",0.0,,,,,reject,,degenerate min-width (flat/zero-volume mesh),/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-104/cf8826a16c50499bbf8777dfe218e3db.glb
objaverse,12f297af37e9444dae34a02e86c4d36b,flowerpot,thin_shell_hollow,True,flowerpot/12f297af,True,False,2557,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-082/12f297af37e9444dae34a02e86c4d36b.glb
objaverse,f7ab52c4629740489294c89557d8c52a,coffeepot,thin_shell_hollow,True,coffeepot/f7ab52c4,True,False,3652,"[1417.7, 1311.3, 1209.1]",1209.14,0.0331,40.0,46.9,41.1,accept,"min-width 40.0mm, max-extent 46.9mm, thin-axis 41.1mm at scale 0.033",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-156/f7ab52c4629740489294c89557d8c52a.glb
objaverse,9d02f50339204aceae991da3ae251869,coffeepot,thin_shell_hollow,True,coffeepot/9d02f503,True,False,32,"[77658.7, 32118.9, 31987.9]",24192.97,0.0014,34.3,110.0,39.3,accept,"min-width 34.3mm, max-extent 110.0mm, thin-axis 39.3mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-150/9d02f50339204aceae991da3ae251869.glb
objaverse,bd32b6a8cb504eeeb75748ab9e40acb0,coffeepot,thin_shell_hollow,True,coffeepot/bd32b6a8,True,False,1242,"[1557.9, 1311.3, 1813.1]",1311.26,0.0305,40.0,55.3,43.6,accept,"min-width 40.0mm, max-extent 55.3mm, thin-axis 43.6mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-153/bd32b6a8cb504eeeb75748ab9e40acb0.glb
objaverse,04206b246cf7419392e40881212a8010,coffeepot,thin_shell_hollow,True,coffeepot/04206b24,True,False,595,"[92.5, 143.8, 213.9]",92.36,0.4331,40.0,92.7,40.0,accept,"min-width 40.0mm, max-extent 92.7mm, thin-axis 40.0mm at scale 0.433",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-000/04206b246cf7419392e40881212a8010.glb
objaverse,241fe550f61f4a37be945a1dd1b77041,cream_pitcher,thin_shell_hollow,True,cream_pitcher/241fe550,True,False,2901,"[1656.1, 1311.3, 1624.7]",1311.26,0.0305,40.0,50.5,40.0,accept,"min-width 40.0mm, max-extent 50.5mm, thin-axis 40.0mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-065/241fe550f61f4a37be945a1dd1b77041.glb
objaverse,22ec01ae489a4408a7fd52e6caabb7eb,cream_pitcher,thin_shell_hollow,True,cream_pitcher/22ec01ae,True,False,9,"[3344.9, 5948.4, 4296.1]",3342.04,0.012,40.0,71.2,40.0,accept,"min-width 40.0mm, max-extent 71.2mm, thin-axis 40.0mm at scale 0.012",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-050/22ec01ae489a4408a7fd52e6caabb7eb.glb
