name,category,bucket,source_uid,geom_verdict,suggested_scale,prep_ok,fem_gate_pass,fem_tets,collection_status,success_rate,ever_success_rate,sub_yield_frac,episodes_saved,stage,note,timestamp
hammock,hammock,unknown,cbb4bfc4e5654500a70dfe72ffc0ce0a,accept,0.0002,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:40
ginger,ginger,unknown,22e60495b7984dfa88d7198267512cb9,accept,0.0805,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:42
hose,hose,unknown,3490102dac814280b983f9ac95da20c9,accept,0.0055,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:45
hamper,hamper,unknown,20fc0680ea0143c0b7dcd66277eeaf80,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:49
hot_air_balloon,hot-air_balloon,unknown,d7c26b14eba741d2bb0120069c5eac4f,accept,0.0132,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:51
kiwi_fruit,kiwi_fruit,compact_blobby,5ebb6b41072547189da584d9ba1e217c,accept,0.8897,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:52
lightbulb,lightbulb,unknown,871ed12da7484c86b4d59a306813b1f9,accept,0.6259,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:54
avocado,avocado,compact_blobby,2903d7855bfb4164ad6749c1c8c5fede,accept,0.3882,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:34:55
basketball,basketball,unknown,a5f7a7d4a7984df9a1b88e3e4edbb985,accept,0.3471,True,False,5069,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:34:57
bob,bob,unknown,2f20d23e80ed432cb5866cab6f0f1461,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:00
microscope,microscope,unknown,fd336d24aa5945b9b640409b9a5a9701,accept,0.021,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:02
orange_juice,orange_juice,unknown,25d2e4dd016640139562a1ad23828ad3,accept,0.148,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:04
burrito,burrito,unknown,41196597e7d14b5f8210e075873f3529,accept,0.0047,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:05
pastry,pastry,unknown,3f752c3834a74b4294c6686493c6fdb4,accept,0.7412,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:06
casserole,casserole,unknown,3ff006d296224ad1b8a85ea3bcfc0870,accept,1.1132,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:12
clock,clock,unknown,6ce8e485da724a24ad63ff9047d78c21,accept,0.0018,True,False,2763,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:35:24
condiment,condiment,unknown,bb7f9ec1585844a1a19c89e4e6c127eb,accept,1.5359,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:25
keycard,keycard,flat_thin,1ec8c12f4fbd4987bfde21696d0c91b3,accept,0.0002,True,False,30074,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:35:26
crossbar,crossbar,unknown,0018d378a2cd4ad58fa8fcae42e8af9e,accept,0.0014,True,False,3707,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:35:28
domestic_ass,domestic_ass,unknown,37edd07985684e18a50e111cd4087824,accept,0.0157,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:29
edible_corn,edible_corn,unknown,6ba38407b4ef48f4aac1890c2cc88b13,accept,0.0201,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:29
flower_arrangement,flower_arrangement,unknown,23c639ca701d4713a8c7f6480d0a8797,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:30
goggles,goggles,unknown,566492c26f6949ec8f082c0710ca93e5,accept,0.0394,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:34
handbag,handbag,unknown,6fac63bf15bb409b8d4340544bb1b9df,accept,0.0306,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:37
ipod,iPod,unknown,417e80d50f4c4cb7a153d6ea593de9ee,accept,0.0927,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:37
ladle,ladle,elongated_rope_stick,0b68dc92604f47c89065c8c21be8a8df,accept,0.2145,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:39
liquor,liquor,unknown,38e0c30e50ec4e15b88a60e4dcec9107,accept,0.5965,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:35:43
award,award,unknown,2a115610451c4bd58a7f79d11a7bab61,accept,1.9105,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:36:29
battery,battery,unknown,bf7360470ba342a1b9a2351a711542d9,accept,0.0006,True,False,17119,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:36:57
boiled_egg,boiled_egg,unknown,6e1a6841c5e44dd18554a20cac28c927,accept,0.0039,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:36:59
calendar,calendar,unknown,25216c46c7974b37807d81043b5067db,accept,0.0066,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:01
cast,cast,unknown,20a235aa7a804d3694b8953839db579f,accept,0.0075,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:02
clothes_hamper,clothes_hamper,unknown,2381b495c6d34165a182eaea80d3f8f7,accept,0.0016,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:04
cone,cone,unknown,2315667320e048b780099cdf79f1d814,accept,0.1168,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:06
crouton,crouton,unknown,76d436d6fafb4bc3b5da646bd1f6c41a,accept,0.0035,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:19
doorknob,doorknob,compact_blobby,6b65ee4b71a848cbab23f2026ad23bfd,accept,0.001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:21
eggplant,eggplant,unknown,6138ac03aaee4755a23e9271d23a776a,accept,0.0148,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:22
flute_glass,flute_glass,tall_narrow,531dc9b727254aef9918e1d0b7c06e97,accept,0.0004,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:23
computer_keyboard,computer_keyboard,unknown,a25c537932e84ef693de2cdbfc9dd22d,accept,0.3571,True,False,137967,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:37:28
crescent_roll,crescent_roll,unknown,51600a9a53284b18a9b1623ca54d9a49,accept,0.0696,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:29
dispenser,dispenser,unknown,aeae5e2622344e298aa586f8db9d2172,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:30
eclair,eclair,unknown,b68ca06a1edb4edaae1978fda36c6aa4,accept,0.8221,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:30
fleece,fleece,unknown,80659d45b56b4b9bb7279c146bf0c615,accept,0.0002,True,False,4196,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:37:32
globe,globe,unknown,4e9c3cccbaaa4adc947ad8e8ab351d0d,accept,0.0266,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:33
hand_glass,hand_glass,unknown,6292c807b5074fb2a41448d8fd9e8bdb,accept,0.0069,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:34
hot_sauce,hot_sauce,unknown,0e5d6fec63714df0b49b3399c59044c8,accept,0.0027,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:34
golf_club,golf_club,unknown,a4f9de5cd6d04ff881c906ae5d0a7ee9,accept,0.0359,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:34
handcart,handcart,unknown,53053c677f9d47edbab3e14c9f07c2ce,accept,0.0079,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:37
knob,knob,unknown,d1774953cc4d4a1f833ae33a4a188c33,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:37
ice_maker,ice_maker,unknown,9885a4f288c24135a7796035cbae6de3,accept,0.0305,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:38
lime,lime,compact_blobby,4ee454c08f5c45a7ac12ffd484c6ec14,accept,0.0007,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:39
lamp,lamp,unknown,d45b51f76e704625814794b1d03b9dd5,accept,0.0005,True,False,2967,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 00:37:39
milk,milk,unknown,ff7fe95e57564cedb3f61bfcbd7e683c,accept,0.3884,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:40
log,log,unknown,1d2a32289c944f558942ca4db3ea71fc,accept,0.0558,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:41
overalls,overalls_(clothing),unknown,08ccb9a009a34ca5916866149e5b51a3,accept,0.3328,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:43
patty,patty_(food),unknown,953ec99e510542b489d4cce969a83d43,accept,0.001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:47
pillow,pillow,unknown,49ff5037af0b45fbab69680fcb3228a2,accept,0.1381,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:50
pouch,pouch,unknown,445f6cd1f36a49e8a3bb64bb218e1fa1,accept,0.1433,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:52
router,router_(computer_equipment),unknown,84f5c1363273479fafc15e73c7c83abb,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:55
sharpener,sharpener,unknown,1d6c8a031c41489ebecda344fb2d4807,accept,0.0292,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:57
milkshake,milkshake,unknown,0ab8c1875131421e9bb1c442fa3f5950,accept,0.1855,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:58
paddle,paddle,unknown,863f20dcd6324b799b69e6a583909a6b,accept,0.0012,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:37:59
peach,peach,compact_blobby,678c310aa4cf445889e96e3298218bfb,accept,0.937,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:01
postbox2,postbox_(public),unknown,23a69d599a7c47318e9af642e5782877,accept,0.055,True,True,2655,crashed,,,,,collect,"rc=-6, see postbox2_pilot_collect.log",2026-09-09 00:38:04
pistol,pistol,unknown,f93cbc21279d4423986d6d84ca4ba74f,accept,0.0006,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:05
radar,radar,unknown,61ec1fa948e04e2eaf87b44e03ff7da2,accept,0.0047,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:06
saucepan,saucepan,unknown,e2da46f23af54a7ca5bcaf7581dbfa6b,accept,0.8184,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:08
projector,projector,unknown,a898b0883f14450abaa808023afdf5e3,accept,0.001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:11
snowmobile,snowmobile,unknown,859161b7ace44f44a3fd9fe9e761639a,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:12
safety_pin,safety_pin,unknown,fefe61636e7e4670b83f38943cdac85d,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:12
shaving_cream,shaving_cream,unknown,9ac7a85e1b7b4172afb7648ae270b7ef,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:13
sugarcane,sugarcane_(plant),unknown,f480bfb777a046029f9ca77268989193,accept,0.0042,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:15
softball,softball,unknown,b35454d6bf504f8b99a3d1c705eddb48,accept,0.0238,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 00:38:15
